"ID","EmployeeID","WorkStationID","ScanTime","ScanType"
"13094","6611000000","100","2021-03-19 22:14:47","True"
"13095","5100000000","100","2021-03-19 22:25:17","True"
"13100","6738000000","71","2021-03-19 22:44:03","True"
"13103","5923000000","71","2021-03-19 22:47:10","True"
"13104","6604000000","71","2021-03-19 22:47:16","True"
"13105","5091000000","71","2021-03-19 22:51:06","True"
"13106","6320000000","100","2021-03-20 05:58:43","True"
"13107","6805000000","100","2021-03-20 06:08:48","True"
"13108","5080000000","144","2021-03-20 06:12:15","True"
"13109","6779000000","100","2021-03-20 06:15:51","True"
"13110","6752000000","100","2021-03-20 06:16:17","True"
"13111","6167000000","100","2021-03-20 06:16:36","True"
"13112","6100000000","100","2021-03-20 06:16:52","True"
"13113","6780000000","100","2021-03-20 06:20:07","True"
"13114","5930000000","144","2021-03-20 06:21:00","True"
"13161","6429000000","71","2021-03-21 23:29:20","True"
"13135","6574000000","71","2021-03-20 14:42:54","True"
"13136","5091000000","71","2021-03-20 14:43:34","True"
"13139","6320000000","100","2021-03-21 06:11:56","True"
"13140","6749000000","100","2021-03-21 06:12:01","True"
"13141","6705000000","100","2021-03-21 06:13:16","True"
"13142","6779000000","100","2021-03-21 06:13:32","True"
"13143","6805000000","100","2021-03-21 06:15:42","True"
"13144","6780000000","100","2021-03-21 06:16:14","True"
"13145","6100000000","100","2021-03-21 06:16:21","True"
"13207","6749000000","100","2021-03-22 13:58:12","True"
"13583","6732000000","71","2021-03-26 14:45:13","True"
"13208","6710000000","100","2021-03-22 14:06:28","True"
"13209","5100000000","100","2021-03-22 14:08:47","True"
"13210","6557000000","100","2021-03-22 14:14:23","True"
"13211","6705000000","100","2021-03-22 14:15:48","True"
"13212","6803000000","144","2021-03-22 14:16:35","True"
"13213","5080000000","144","2021-03-22 14:17:00","True"
"13222","6732000000","71","2021-03-22 14:43:19","True"
"13240","6611000000","100","2021-03-22 22:05:32","True"
"13241","6771000000","100","2021-03-22 22:05:40","True"
"13242","6795000000","100","2021-03-22 22:07:43","True"
"13243","6711000000","100","2021-03-22 22:11:04","True"
"13244","6516000000","100","2021-03-22 22:19:40","True"
"13248","6021000000","100","2021-03-22 22:26:49","True"
"13251","6574000000","71","2021-03-22 22:45:29","True"
"13270","6100000000","100","2021-03-23 05:48:30","True"
"13272","6320000000","100","2021-03-23 06:07:42","True"
"13273","6708000000","100","2021-03-23 06:09:47","True"
"13274","6622000000","100","2021-03-23 06:10:25","True"
"13275","6779000000","100","2021-03-23 06:11:36","True"
"13276","6780000000","100","2021-03-23 06:17:18","True"
"13277","6803000000","144","2021-03-23 06:19:01","True"
"13278","6752000000","100","2021-03-23 06:21:57","True"
"13283","4246000000","144","2021-03-23 06:23:03","True"
"13284","6736000000","71","2021-03-23 06:43:18","True"
"13285","6657000000","71","2021-03-23 06:43:21","True"
"13287","6021000000","100","2021-03-23 06:47:33","True"
"13289","5923000000","71","2021-03-23 06:49:55","True"
"13296","6031000000","100","2021-03-23 11:35:47","True"
"13304","6557000000","100","2021-03-23 13:43:00","True"
"13305","5379000000","100","2021-03-23 13:43:03","True"
"13306","6003000000","144","2021-03-23 14:20:31","True"
"13311","6733000000","71","2021-03-23 14:42:49","True"
"13312","6732000000","71","2021-03-23 14:43:18","True"
"13314","4910000000","144","2021-03-23 14:45:31","True"
"13327","6771000000","100","2021-03-23 22:10:39","True"
"13328","6711000000","100","2021-03-23 22:11:17","True"
"13329","6611000000","100","2021-03-23 22:15:27","True"
"13330","6516000000","100","2021-03-23 22:18:33","True"
"13331","6795000000","100","2021-03-23 22:18:38","True"
"13337","6574000000","71","2021-03-23 22:43:14","True"
"13355","6320000000","100","2021-03-24 06:05:00","True"
"13356","6622000000","100","2021-03-24 06:08:31","True"
"13357","6708000000","100","2021-03-24 06:09:34","True"
"13358","6805000000","100","2021-03-24 06:11:03","True"
"13359","6780000000","100","2021-03-24 06:15:58","True"
"13360","6100000000","100","2021-03-24 06:17:19","True"
"13361","6803000000","144","2021-03-24 06:19:27","True"
"13362","6517000000","144","2021-03-24 06:19:50","True"
"13363","6752000000","100","2021-03-24 06:21:47","True"
"13368","5923000000","71","2021-03-24 06:33:07","True"
"13369","6736000000","71","2021-03-24 06:45:23","True"
"13371","6738000000","71","2021-03-24 06:53:00","True"
"13372","5091000000","71","2021-03-24 07:13:27","True"
"13535","6752000000","100","2021-03-26 06:20:45","True"
"14150","6557000000","100","2021-04-07 05:51:59","True"
"13390","6557000000","100","2021-03-24 13:56:06","True"
"13391","5379000000","100","2021-03-24 14:01:49","True"
"13392","5100000000","100","2021-03-24 14:05:15","True"
"13393","6710000000","100","2021-03-24 14:09:07","True"
"13394","6749000000","100","2021-03-24 14:09:54","True"
"13395","6705000000","100","2021-03-24 14:12:18","True"
"13396","6803000000","144","2021-03-24 14:15:03","True"
"13397","6517000000","144","2021-03-24 14:15:07","True"
"13398","5080000000","144","2021-03-24 14:17:55","True"
"13408","6732000000","71","2021-03-24 14:50:20","True"
"13409","6206000000","71","2021-03-24 14:50:24","True"
"13422","4791000000","71","2021-03-24 19:12:32","True"
"13461","6100000000","100","2021-03-25 06:25:24","True"
"13462","5923000000","71","2021-03-25 06:33:15","True"
"13463","6736000000","71","2021-03-25 06:44:48","True"
"13427","6795000000","100","2021-03-24 22:10:35","True"
"13428","6771000000","100","2021-03-24 22:10:52","True"
"13429","6711000000","100","2021-03-24 22:15:53","True"
"13430","6516000000","100","2021-03-24 22:22:18","True"
"13435","5091000000","71","2021-03-24 22:40:41","True"
"13436","5979000000","71","2021-03-24 22:43:10","True"
"13437","6574000000","71","2021-03-24 22:43:22","True"
"13451","6708000000","100","2021-03-25 06:11:09","True"
"13452","6622000000","100","2021-03-25 06:13:43","True"
"13453","6805000000","100","2021-03-25 06:15:02","True"
"13454","6780000000","100","2021-03-25 06:15:10","True"
"13455","6803000000","144","2021-03-25 06:22:25","True"
"13456","6752000000","100","2021-03-25 06:23:43","True"
"13464","6738000000","71","2021-03-25 06:46:39","True"
"13465","6604000000","71","2021-03-25 06:49:42","True"
"13467","5091000000","71","2021-03-25 07:09:41","True"
"13468","6320000000","100","2021-03-25 08:09:26","True"
"13480","6705000000","100","2021-03-25 14:15:11","True"
"13481","6803000000","144","2021-03-25 14:15:18","True"
"13476","6557000000","100","2021-03-25 13:37:53","True"
"13477","5379000000","100","2021-03-25 13:43:49","True"
"13479","6710000000","100","2021-03-25 14:08:56","True"
"13478","6749000000","100","2021-03-25 14:00:28","True"
"13488","6732000000","71","2021-03-25 14:44:36","True"
"13489","6733000000","71","2021-03-25 14:44:38","True"
"13529","6708000000","100","2021-03-26 06:06:37","True"
"13530","6622000000","100","2021-03-26 06:06:58","True"
"13531","6100000000","100","2021-03-26 06:11:40","True"
"13532","6320000000","100","2021-03-26 06:13:32","True"
"13533","6780000000","100","2021-03-26 06:18:58","True"
"13534","6779000000","100","2021-03-26 06:19:35","True"
"13504","6611000000","100","2021-03-25 22:05:17","True"
"13505","6711000000","100","2021-03-25 22:12:28","True"
"13506","6771000000","100","2021-03-25 22:13:46","True"
"13507","6795000000","100","2021-03-25 22:13:58","True"
"13508","6516000000","100","2021-03-25 22:20:40","True"
"13509","6021000000","100","2021-03-25 22:20:44","True"
"13514","6574000000","71","2021-03-25 22:45:50","True"
"13540","6736000000","71","2021-03-26 06:43:54","True"
"13542","5923000000","71","2021-03-26 06:46:20","True"
"13543","6738000000","71","2021-03-26 06:49:22","True"
"13565","6557000000","100","2021-03-26 13:39:06","True"
"13566","5100000000","100","2021-03-26 14:02:27","True"
"13567","6749000000","100","2021-03-26 14:04:05","True"
"13568","6710000000","100","2021-03-26 14:07:59","True"
"13569","6009000000","100","2021-03-26 14:11:22","True"
"13570","6705000000","100","2021-03-26 14:11:39","True"
"13571","6003000000","1450173","2021-03-26 14:19:57","True"
"13572","5080000000","1450173","2021-03-26 14:20:03","True"
"13581","6577000000","71","2021-03-26 14:37:46","True"
"13586","4910000000","1450173","2021-03-26 14:59:53","True"
"13600","6711000000","100","2021-03-26 22:11:25","True"
"13601","6771000000","100","2021-03-26 22:13:38","True"
"13602","6611000000","100","2021-03-26 22:16:38","True"
"13603","6225000000","1440175","2021-03-26 22:18:57","True"
"13604","6795000000","100","2021-03-26 22:19:36","True"
"13605","6705000000","100","2021-03-26 22:21:23","True"
"13614","6320000000","100","2021-03-27 05:48:04","True"
"13615","6100000000","100","2021-03-27 05:48:09","True"
"13616","6752000000","100","2021-03-27 06:20:07","True"
"13620","5923000000","71","2021-03-27 06:42:08","True"
"13621","6736000000","71","2021-03-27 06:42:12","True"
"13624","6604000000","71","2021-03-27 06:45:07","True"
"13625","6738000000","71","2021-03-27 06:45:34","True"
"13626","5091000000","71","2021-03-27 06:57:14","True"
"13628","6557000000","100","2021-03-27 13:49:40","True"
"13629","6749000000","100","2021-03-27 14:06:55","True"
"13630","6705000000","100","2021-03-27 14:17:04","True"
"13631","6780000000","100","2021-03-27 14:23:06","True"
"13633","6710000000","100","2021-03-27 14:24:05","True"
"13635","6577000000","71","2021-03-27 14:36:28","True"
"13636","6732000000","71","2021-03-27 14:45:20","True"
"13637","6733000000","71","2021-03-27 14:45:23","True"
"14344","6557000000","100","2021-04-12 06:03:42","True"
"13666","6749000000","100","2021-03-29 06:06:56","True"
"13667","5100000000","100","2021-03-29 06:10:38","True"
"13668","6710000000","100","2021-03-29 06:10:43","True"
"13669","6009000000","100","2021-03-29 06:11:20","True"
"13670","6728000000","100","2021-03-29 06:11:29","True"
"13671","6727000000","100","2021-03-29 06:11:36","True"
"13672","6726000000","100","2021-03-29 06:11:40","True"
"13673","6705000000","100","2021-03-29 06:13:23","True"
"13644","6749000000","100","2021-03-28 06:08:14","True"
"13645","6705000000","100","2021-03-28 06:14:02","True"
"13710","6516000000","100","2021-03-29 14:09:15","True"
"13711","6611000000","100","2021-03-29 14:09:19","True"
"13712","6771000000","100","2021-03-29 14:09:27","True"
"13714","6711000000","100","2021-03-29 14:18:51","True"
"13721","6732000000","71","2021-03-29 14:46:09","True"
"13722","4411000000","71","2021-03-29 14:46:17","True"
"13727","6320000000","100","2021-03-29 21:58:25","True"
"13728","6622000000","100","2021-03-29 22:11:19","True"
"13729","6100000000","100","2021-03-29 22:22:01","True"
"13734","6574000000","71","2021-03-29 22:43:58","True"
"13750","6557000000","100","2021-03-30 05:39:12","True"
"13751","6705000000","100","2021-03-30 06:01:56","True"
"13752","6749000000","100","2021-03-30 06:07:11","True"
"13753","6710000000","100","2021-03-30 06:07:20","True"
"13754","6727000000","100","2021-03-30 06:07:37","True"
"13755","6728000000","100","2021-03-30 06:08:46","True"
"13756","5379000000","100","2021-03-30 06:10:21","True"
"13757","5100000000","100","2021-03-30 06:10:48","True"
"13758","6009000000","100","2021-03-30 06:13:00","True"
"13764","6657000000","71","2021-03-30 06:42:57","True"
"13765","6738000000","71","2021-03-30 06:42:59","True"
"13766","6738000000","71","2021-03-30 06:43:02","True"
"13767","6736000000","71","2021-03-30 06:43:06","True"
"13768","6604000000","71","2021-03-30 06:44:52","True"
"13770","5923000000","71","2021-03-30 06:51:14","True"
"13771","5091000000","71","2021-03-30 06:57:51","True"
"13797","6516000000","100","2021-03-30 14:13:33","True"
"13798","6771000000","100","2021-03-30 14:13:37","True"
"13799","6803000000","144","2021-03-30 14:20:16","True"
"13800","6801000000","144","2021-03-30 14:20:38","True"
"13802","6611000000","100","2021-03-30 14:25:25","True"
"13804","6711000000","100","2021-03-30 14:30:21","True"
"13805","4411000000","71","2021-03-30 14:41:58","True"
"13806","6733000000","71","2021-03-30 14:42:47","True"
"13807","6732000000","71","2021-03-30 14:46:48","True"
"13808","6577000000","71","2021-03-30 14:47:48","True"
"13813","6320000000","100","2021-03-30 21:58:31","True"
"13814","6100000000","100","2021-03-30 22:00:27","True"
"13815","6622000000","100","2021-03-30 22:09:34","True"
"13816","6779000000","100","2021-03-30 22:10:05","True"
"13817","6803000000","144","2021-03-30 22:15:06","True"
"14209","6100000000","100","2021-04-07 21:55:07","True"
"14210","6320000000","100","2021-04-07 22:01:33","True"
"14211","6779000000","100","2021-04-07 22:12:22","True"
"13818","6801000000","144","2021-03-30 22:16:12","True"
"13819","6780000000","100","2021-03-30 22:19:58","True"
"13820","5197000000","144","2021-03-30 22:20:02","True"
"13821","6752000000","100","2021-03-30 22:20:17","True"
"13822","6708000000","100","2021-03-30 22:20:23","True"
"13828","6574000000","71","2021-03-30 22:43:10","True"
"13839","6557000000","100","2021-03-31 05:46:13","True"
"13840","6727000000","100","2021-03-31 06:08:54","True"
"13841","6728000000","100","2021-03-31 06:09:13","True"
"13842","6710000000","100","2021-03-31 06:09:27","True"
"13843","5100000000","100","2021-03-31 06:09:46","True"
"13844","6772000000","100","2021-03-31 06:09:56","True"
"13846","6749000000","100","2021-03-31 06:12:44","True"
"13847","6705000000","100","2021-03-31 06:13:34","True"
"13848","6003000000","144","2021-03-31 06:19:50","True"
"13855","6736000000","71","2021-03-31 06:44:29","True"
"13856","5923000000","71","2021-03-31 06:47:37","True"
"13857","5091000000","71","2021-03-31 07:03:50","True"
"13859","6305000000","71","2021-03-31 07:25:26","True"
"13874","6611000000","100","2021-03-31 14:03:19","True"
"13875","6771000000","100","2021-03-31 14:08:41","True"
"13876","6516000000","100","2021-03-31 14:11:48","True"
"13877","6711000000","100","2021-03-31 14:11:55","True"
"13878","6762000000","100","2021-03-31 14:12:13","True"
"13879","6021000000","100","2021-03-31 14:12:27","True"
"13880","6003000000","144","2021-03-31 14:12:53","True"
"13881","6003000000","144","2021-03-31 14:13:08","True"
"13882","6517000000","144","2021-03-31 14:19:26","True"
"13890","4411000000","71","2021-03-31 14:39:36","True"
"13891","6577000000","71","2021-03-31 14:42:20","True"
"13892","6733000000","71","2021-03-31 14:44:19","True"
"13893","6732000000","71","2021-03-31 14:44:23","True"
"13903","6320000000","100","2021-03-31 22:09:02","True"
"13904","6622000000","100","2021-03-31 22:10:56","True"
"13905","6779000000","100","2021-03-31 22:11:01","True"
"13906","6752000000","100","2021-03-31 22:13:13","True"
"13911","6574000000","71","2021-03-31 22:44:31","True"
"13924","6557000000","100","2021-04-01 05:48:01","True"
"13925","6728000000","100","2021-04-01 06:06:41","True"
"13926","6710000000","100","2021-04-01 06:09:39","True"
"13927","6749000000","100","2021-04-01 06:09:50","True"
"13928","6725000000","100","2021-04-01 06:09:53","True"
"13929","5100000000","100","2021-04-01 06:09:59","True"
"13930","6705000000","100","2021-04-01 06:11:10","True"
"13931","6727000000","100","2021-04-01 06:13:13","True"
"13935","5923000000","71","2021-04-01 06:32:43","True"
"13939","6738000000","71","2021-04-01 06:41:08","True"
"13940","6736000000","71","2021-04-01 06:43:23","True"
"13941","6657000000","71","2021-04-01 06:44:42","True"
"13942","5091000000","71","2021-04-01 06:52:07","True"
"13956","6611000000","100","2021-04-01 13:53:05","True"
"13957","6711000000","100","2021-04-01 14:09:58","True"
"13958","6771000000","100","2021-04-01 14:10:12","True"
"13959","6021000000","100","2021-04-01 14:15:18","True"
"13960","6516000000","100","2021-04-01 14:19:33","True"
"13961","6631000000","144","2021-04-01 14:21:08","True"
"13963","6418000000","144","2021-04-01 14:22:27","True"
"13968","4411000000","71","2021-04-01 14:39:54","True"
"13969","6732000000","71","2021-04-01 14:44:19","True"
"13970","6577000000","71","2021-04-01 14:49:26","True"
"14098","6711000000","100","2021-04-06 14:12:44","True"
"14025","5923000000","71","2021-04-05 14:29:38","True"
"14026","6736000000","71","2021-04-05 14:43:47","True"
"14027","6738000000","71","2021-04-05 14:43:49","True"
"14028","6577000000","71","2021-04-05 14:46:21","True"
"14038","6100000000","100","2021-04-05 21:58:01","True"
"14039","6320000000","100","2021-04-05 22:02:21","True"
"14040","6779000000","100","2021-04-05 22:09:19","True"
"14041","6622000000","100","2021-04-05 22:10:21","True"
"14042","6752000000","100","2021-04-05 22:16:05","True"
"14046","4411000000","71","2021-04-05 22:41:43","True"
"14047","4445000000","71","2021-04-05 22:41:52","True"
"14048","6732000000","71","2021-04-05 22:42:15","True"
"14049","4263000000","71","2021-04-05 22:42:24","True"
"14050","6733000000","71","2021-04-05 22:44:06","True"
"14052","6208000000","144","2021-04-05 23:53:58","True"
"14053","6755000000","144","2021-04-05 23:54:17","True"
"14058","6557000000","100","2021-04-06 05:51:42","True"
"14059","5772000000","100","2021-04-06 06:05:31","True"
"14060","6749000000","100","2021-04-06 06:08:38","True"
"14061","5100000000","100","2021-04-06 06:10:19","True"
"14062","6710000000","100","2021-04-06 06:10:33","True"
"14063","6705000000","100","2021-04-06 06:10:45","True"
"14070","6574000000","71","2021-04-06 06:44:20","True"
"14071","5091000000","71","2021-04-06 06:46:13","True"
"14099","6516000000","100","2021-04-06 14:12:48","True"
"14096","6611000000","100","2021-04-06 14:07:52","True"
"14105","6736000000","71","2021-04-06 14:43:54","True"
"14106","6577000000","71","2021-04-06 14:45:22","True"
"14107","5923000000","71","2021-04-06 14:47:20","True"
"14128","6622000000","100","2021-04-06 22:10:12","True"
"14129","6779000000","100","2021-04-06 22:12:28","True"
"14131","6752000000","100","2021-04-06 22:17:09","True"
"14132","6320000000","100","2021-04-06 22:17:48","True"
"14133","6100000000","100","2021-04-06 22:17:57","True"
"14137","4445000000","71","2021-04-06 22:41:01","True"
"14138","4411000000","71","2021-04-06 22:44:41","True"
"14139","4263000000","71","2021-04-06 22:44:46","True"
"14140","6732000000","71","2021-04-06 22:44:53","True"
"14267","6100000000","100","2021-04-08 21:42:07","True"
"14151","6749000000","100","2021-04-07 06:05:20","True"
"14152","6710000000","100","2021-04-07 06:05:52","True"
"14153","6705000000","100","2021-04-07 06:10:26","True"
"14154","5772000000","100","2021-04-07 06:11:29","True"
"14155","5379000000","100","2021-04-07 06:12:28","True"
"14156","5100000000","100","2021-04-07 06:12:33","True"
"14383","5091000000","71","2021-04-13 06:44:25","True"
"14163","6574000000","71","2021-04-07 06:44:54","True"
"14164","5091000000","71","2021-04-07 06:46:09","True"
"14212","6780000000","100","2021-04-07 22:13:23","True"
"14213","6622000000","100","2021-04-07 22:13:42","True"
"14214","6752000000","100","2021-04-07 22:15:03","True"
"14215","6556000000","1440174","2021-04-07 22:20:11","True"
"14186","6611000000","100","2021-04-07 14:06:00","True"
"14187","6516000000","100","2021-04-07 14:08:36","True"
"14188","6771000000","100","2021-04-07 14:09:30","True"
"14189","6711000000","100","2021-04-07 14:10:35","True"
"14194","6736000000","72","2021-04-07 14:43:06","True"
"14195","5923000000","72","2021-04-07 14:49:31","True"
"14196","5091000000","72","2021-04-07 14:53:27","True"
"14219","4445000000","72","2021-04-07 22:39:14","True"
"14220","4263000000","72","2021-04-07 22:40:53","True"
"14221","4411000000","72","2021-04-07 22:40:58","True"
"14222","6732000000","72","2021-04-07 22:45:21","True"
"14227","6749000000","100","2021-04-08 06:05:11","True"
"14229","6710000000","100","2021-04-08 06:10:16","True"
"14230","5772000000","100","2021-04-08 06:10:25","True"
"14231","6557000000","100","2021-04-08 06:11:26","True"
"14232","6705000000","100","2021-04-08 06:12:56","True"
"14233","5100000000","100","2021-04-08 06:15:38","True"
"14238","6574000000","72","2021-04-08 06:45:38","True"
"14239","5091000000","72","2021-04-08 06:46:00","True"
"14248","6611000000","100","2021-04-08 14:04:22","True"
"14249","6516000000","100","2021-04-08 14:07:43","True"
"14250","6771000000","100","2021-04-08 14:15:47","True"
"14254","6711000000","100","2021-04-08 14:29:32","True"
"14268","6320000000","100","2021-04-08 22:03:37","True"
"14270","6780000000","100","2021-04-08 22:14:44","True"
"14269","6779000000","100","2021-04-08 22:10:30","True"
"14272","6622000000","100","2021-04-08 22:15:37","True"
"14273","6556000000","1440174","2021-04-08 22:20:04","True"
"14274","6752000000","100","2021-04-08 22:24:20","True"
"14283","6749000000","100","2021-04-09 06:05:31","True"
"14285","5100000000","100","2021-04-09 06:09:02","True"
"14286","5772000000","100","2021-04-09 06:09:31","True"
"14287","6557000000","100","2021-04-09 06:09:44","True"
"14288","6710000000","100","2021-04-09 06:13:20","True"
"14289","6705000000","100","2021-04-09 06:13:36","True"
"14294","4246000000","1440174","2021-04-09 06:33:06","True"
"14312","5883000000","100","2021-04-09 14:11:27","True"
"14311","6727000000","100","2021-04-09 14:11:16","True"
"14310","6711000000","100","2021-04-09 14:09:26","True"
"14309","6516000000","100","2021-04-09 14:09:06","True"
"14313","6772000000","100","2021-04-09 14:14:42","True"
"14314","5930000000","1440174","2021-04-09 14:16:24","True"
"14315","4246000000","1440174","2021-04-09 14:17:58","True"
"14318","6577000000","71","2021-04-09 14:41:46","True"
"14319","6736000000","71","2021-04-09 14:44:12","True"
"14321","6611000000","100","2021-04-09 15:07:13","True"
"14347","5091000000","71","2021-04-12 06:43:48","True"
"14373","4445000000","71","2021-04-12 22:41:54","True"
"14374","4411000000","71","2021-04-12 22:41:58","True"
"14375","4263000000","71","2021-04-12 22:42:56","True"
"14470","5091000000","71","2021-04-16 06:44:31","True"
"14380","6557000000","100","2021-04-13 06:00:18","True"
"14381","6320000000","100","2021-04-13 06:03:12","True"
"14382","6611000000","100","2021-04-13 06:12:18","True"
"14393","6031000000","100","2021-04-13 09:11:14","True"
"14409","5923000000","71","2021-04-13 14:51:42","True"
"14410","5091000000","71","2021-04-13 14:55:42","True"
"14415","4263000000","71","2021-04-13 22:41:38","True"
"14416","4445000000","71","2021-04-13 22:41:45","True"
"14417","4411000000","71","2021-04-13 22:41:50","True"
"14420","6320000000","100","2021-04-14 06:05:22","True"
"14459","5923000000","71","2021-04-15 14:33:25","True"
"14464","4445000000","71","2021-04-15 22:41:19","True"
"14465","4411000000","71","2021-04-15 22:41:38","True"
"14466","4263000000","71","2021-04-15 22:41:59","True"
"14467","6025000000","71","2021-04-15 23:04:47","True"
"14509","6622000000","100","2021-04-19 06:03:59","True"
"14510","6749000000","100","2021-04-19 06:04:49","True"
"14538","6749000000","100","2021-04-20 06:03:42","True"
"14539","6622000000","100","2021-04-20 06:07:28","True"
"14540","6705000000","100","2021-04-20 06:12:24","True"
"14541","5772000000","100","2021-04-20 06:19:55","True"
"14542","6516000000","100","2021-04-20 06:22:53","True"
"14543","6557000000","100","2021-04-20 06:23:39","True"
"14544","6611000000","100","2021-04-20 06:24:46","True"
"14546","5977000000","2","2021-04-20 06:47:39","True"
"14547","5091000000","2","2021-04-20 06:47:44","True"
"14548","6577000000","2","2021-04-20 06:47:51","True"
"14549","6305000000","2","2021-04-20 06:52:29","True"
"14571","5091000000","2","2021-04-20 14:52:43","True"
"14576","6557000000","100","2021-04-21 06:01:45","True"
"14577","6320000000","100","2021-04-21 06:01:50","True"
"14578","6749000000","100","2021-04-21 06:06:55","True"
"14579","6705000000","100","2021-04-21 06:09:43","True"
"14580","6868000000","100","2021-04-21 06:09:54","True"
"14581","6622000000","100","2021-04-21 06:14:58","True"
"14582","5772000000","100","2021-04-21 06:15:57","True"
"15314","5091000000","72","2021-05-17 06:46:52","True"
"14627","6749000000","100","2021-04-22 05:56:43","True"
"14628","6705000000","100","2021-04-22 06:02:14","True"
"14629","6622000000","100","2021-04-22 06:09:57","True"
"14630","5772000000","100","2021-04-22 06:13:02","True"
"14631","6611000000","100","2021-04-22 06:13:08","True"
"14632","5379000000","100","2021-04-22 06:13:13","True"
"14659","6749000000","100","2021-04-23 06:00:58","True"
"14660","6622000000","100","2021-04-23 06:10:02","True"
"14661","6611000000","100","2021-04-23 06:10:18","True"
"14662","6577000000","71","2021-04-23 06:40:41","True"
"14663","6736000000","71","2021-04-23 06:43:19","True"
"14664","5079000000","71","2021-04-23 07:00:00","True"
"14665","5994000000","71","2021-04-23 07:00:00","True"
"14667","5079000000","72","2021-04-22 07:00:00","True"
"14668","6604000000","72","2021-04-22 07:00:00","True"
"16673","6885000000","72","2021-06-24 06:45:00","True"
"14685","5091000000","71","2021-04-26 06:45:31","True"
"14686","6574000000","71","2021-04-26 06:45:36","True"
"14687","5079000000","71","2021-04-26 06:46:57","True"
"14688","5079000000","72","2021-04-26 07:00:00","True"
"14689","6010000000","72","2021-04-26 07:00:00","True"
"14727","6574000000","71","2021-04-27 06:47:10","True"
"14728","6577000000","71","2021-04-27 06:47:16","True"
"14729","5079000000","71","2021-04-27 06:47:34","True"
"14755","5079000000","71","2021-04-27 14:51:04","True"
"14764","6577000000","72","2021-04-28 06:44:25","True"
"14768","5079000000","72","2021-04-28 06:53:23","True"
"14771","5079000000","72","2021-04-27 07:00:00","True"
"14772","6010000000","72","2021-04-27 07:00:00","True"
"14778","6010000000","72","2021-04-28 07:00:00","True"
"15035","5977000000","72","2021-05-03 06:30:00","True"
"15036","5977000000","72","2021-05-04 06:22:00","True"
"15037","5977000000","72","2021-05-05 06:28:00","True"
"14804","5079000000","72","2021-04-28 14:49:57","True"
"14805","5091000000","72","2021-04-28 15:02:01","True"
"14808","5091000000","72","2021-04-29 06:45:42","True"
"14809","6574000000","72","2021-04-29 06:48:10","True"
"14810","6577000000","72","2021-04-29 06:55:36","True"
"14811","6673000000","72","2021-04-29 06:55:43","True"
"14812","6604000000","72","2021-04-29 06:55:49","True"
"14813","6010000000","72","2021-04-29 06:55:59","True"
"14814","5923000000","72","2021-04-29 06:56:04","True"
"14844","6574000000","72","2021-04-30 06:44:19","True"
"14845","6673000000","72","2021-04-30 06:44:28","True"
"14846","6577000000","72","2021-04-30 06:44:33","True"
"14847","5923000000","72","2021-04-30 06:45:49","True"
"14848","6604000000","72","2021-04-30 06:45:58","True"
"14849","6010000000","72","2021-04-30 06:51:21","True"
"14926","6736000000","72","2021-05-03 06:42:40","True"
"14927","5923000000","72","2021-05-03 06:45:15","True"
"14928","6010000000","72","2021-05-03 06:47:20","True"
"14929","5979000000","72","2021-05-03 06:51:48","True"
"14930","6738000000","72","2021-05-03 06:51:55","True"
"14931","5079000000","72","2021-05-03 06:52:11","True"
"15312","6574000000","72","2021-05-17 05:45:33","True"
"15313","6010000000","72","2021-05-17 05:45:48","True"
"14963","5979000000","72","2021-05-04 06:42:35","True"
"14964","6738000000","72","2021-05-04 06:44:49","True"
"14965","6736000000","72","2021-05-04 06:45:56","True"
"14966","5079000000","72","2021-05-04 06:48:30","True"
"14967","5923000000","72","2021-05-04 06:50:58","True"
"14968","6010000000","72","2021-05-04 07:11:55","True"
"14969","6429000000","72","2021-05-04 07:12:26","True"
"14983","5091000000","72","2021-05-04 14:18:09","True"
"14986","5079000000","72","2021-05-04 14:52:28","True"
"14990","6885000000","72","2021-05-04 15:04:07","True"
"15019","5923000000","71","2021-05-05 06:32:47","True"
"15020","6429000000","71","2021-05-05 06:42:37","True"
"15021","6736000000","71","2021-05-05 06:42:43","True"
"15022","6738000000","71","2021-05-05 06:43:17","True"
"15023","5979000000","71","2021-05-05 06:47:05","True"
"15024","5079000000","71","2021-05-05 06:52:15","True"
"15027","6010000000","71","2021-05-05 07:26:11","True"
"15033","6429000000","71","2021-05-05 06:52:00","True"
"15034","5923000000","71","2021-05-05 06:55:00","True"
"15046","6604000000","71","2021-05-05 14:43:02","True"
"15047","6574000000","71","2021-05-05 14:43:30","True"
"15048","6885000000","71","2021-05-05 14:43:50","True"
"15056","5887000000","72","2021-05-05 14:59:25","True"
"15057","6206000000","72","2021-05-05 14:59:29","True"
"15058","6673000000","72","2021-05-05 15:00:12","True"
"15079","5979000000","72","2021-05-06 06:45:11","True"
"15080","6738000000","72","2021-05-06 06:46:42","True"
"15081","5079000000","72","2021-05-06 06:48:27","True"
"15082","5923000000","72","2021-05-06 06:48:32","True"
"15083","6305000000","72","2021-05-06 06:48:36","True"
"15086","6429000000","72","2021-05-06 06:51:14","True"
"15087","6010000000","72","2021-05-06 06:53:24","True"
"15094","5091000000","72","2021-05-06 14:41:15","True"
"15095","6604000000","72","2021-05-06 14:44:00","True"
